offer_1_valid,offer_type_1,offer_amt_1,zip,st,city,address2,address1,last,first,recgrp,offer_id,winet_id,
yes,coupon,unknown,14043-3040,Arizona,Mullerland,Suite 274,5446 Williamson Ridges,Sipes,Judy,673,1345,2017
yes,coupon,unknown,98256,Montana,East Britney,Apt. 640,55409 Toy Centers,Boehm,Don,674,1347,2020
yes,coupon,unknown,23376,Illinois,South Yokomouth,Apt. 638,3329 Lehner Forest,Gorczany,Mario,675,1349,2023
yes,coupon,unknown,00698-3910,Oregon,North Cruz,Apt. 363,74898 Kelvin Trafficway,Hartmann,Jules,676,1351,2026
yes,coupon,unknown,81490,New Hampshire,Port Phil,Suite 162,6167 Breitenberg Park,Bayer,Melinda,677,1353,2029
yes,coupon,unknown,73545-8261,Oregon,Johannebury,Suite 707,1222 Hauck Shore,Nicolas,Carylon,678,1355,2032
yes,coupon,unknown,22699,Colorado,Reidmouth,Suite 273,9052 Shawn Fall,Welch,Zackary,679,1357,2035
yes,coupon,unknown,03380,New York,Kirlinberg,Apt. 571,80560 Wisoky Street,Altenwerth,Zack,680,1359,2038
yes,coupon,unknown,95051,Nevada,Jamesside,Suite 813,1293 Cronin Ports,Sipes,Long,681,1361,2041
yes,coupon,unknown,74199-7578,Montana,Lake Sammy,Apt. 455,30499 Dominic Parks,Ferry,Kerry,682,1363,2044
yes,coupon,unknown,79767-4234,Georgia,South Giovanni,Suite 640,49655 Kris Divide,Mraz,Jamal,683,1365,2047
yes,coupon,unknown,92823,Iowa,Huihaven,Suite 412,65430 Maggio Turnpike,Wisoky,Geneva,684,1367,2050
yes,coupon,unknown,31629-1892,Montana,South Delmarmouth,Apt. 157,523 Von Park,Zieme,Kay,685,1369,2053
yes,coupon,unknown,78012-9861,Tennessee,West Annalee,Apt. 593,9471 Guadalupe Mountains,Adams,Vito,686,1371,2056
yes,coupon,unknown,81485,Arizona,Port Sierrashire,Suite 208,367 Kuhic Divide,Bernier,Darline,687,1373,2059
yes,coupon,unknown,23972,Florida,North Hanburgh,Apt. 715,2605 Dolores River,Wunsch,Genevieve,688,1375,2062
yes,coupon,unknown,82890-1489,Alaska,Port Chantal,Suite 318,9364 Cassi Drive,Boyer,Cecil,689,1377,2065
yes,coupon,unknown,43110-4216,Kentucky,Dillonport,Suite 931,9301 Frami Park,Grant,Leo,690,1379,2068
yes,coupon,unknown,90673,Tennessee,Port Mia,Apt. 673,50696 Erlene Gardens,Shanahan,Kurtis,691,1381,2071
yes,coupon,unknown,39906,Alaska,Port Adina,Apt. 362,139 Schuster Courts,Effertz,Tora,692,1383,2074
yes,coupon,unknown,09704,Virginia,Arlentown,Apt. 155,91683 Chrystal Passage,Boehm,Lorette,693,1385,2077
yes,coupon,unknown,14648,Alabama,Port Jimbury,Apt. 946,84813 Bogan Forks,McLaughlin,Jerrod,694,1387,2080
yes,coupon,unknown,86605-4821,Colorado,Port Courtneyshire,Apt. 314,88246 Lang Springs,Purdy,Jarred,695,1389,2083
yes,coupon,unknown,95573,Ohio,East Courtneyton,Suite 500,1401 Goodwin Place,Dooley,Jacquetta,696,1391,2086
yes,coupon,unknown,16268-7605,Pennsylvania,Port Alfonso,Suite 500,47145 Marvel Centers,Doyle,Hollis,697,1393,2089
yes,coupon,unknown,61280-0383,Montana,West Sung,Apt. 483,238 Elwanda Fall,Lowe,Terra,698,1395,2092
yes,coupon,unknown,06105-5510,Colorado,Beierberg,Apt. 436,2059 Deadra Haven,Schamberger,Patricia,699,1397,2095
yes,coupon,unknown,83638-0906,Colorado,West Vern,Suite 211,29224 Aufderhar Ville,O'Connell,Lawerence,700,1399,2098
yes,coupon,unknown,53345,Idaho,New Shonstad,Apt. 646,46619 Runolfsson Light,Reichel,Walter,701,1401,2101
yes,coupon,unknown,64525,Oregon,Edmondtown,Apt. 380,53887 Skiles Forge,Cormier,Tommie,702,1403,2104
yes,coupon,unknown,96631-9085,California,Dickensbury,Suite 389,151 Trudi Camp,Heller,Wilton,703,1405,2107
yes,coupon,unknown,09537,New Hampshire,West Suzannside,Suite 230,9754 Adam Spring,Rodriguez,Vita,704,1407,2110
yes,coupon,unknown,57999-1357,Connecticut,Port Luannburgh,Apt. 915,8862 Bergnaum Square,Thiel,Shane,705,1409,2113
yes,coupon,unknown,79119-2947,Iowa,Antwanborough,Apt. 848,6483 Strosin Creek,McClure,Walker,706,1411,2116
yes,coupon,unknown,15747-5591,Delaware,East Eldenland,Suite 649,2565 Rohan Rest,Rempel,Raymond,707,1413,2119
yes,coupon,unknown,45785,Hawaii,New Ines,Apt. 971,3102 Koepp Camp,Nolan,Cliff,708,1415,2122
yes,coupon,unknown,60356-9898,New Hampshire,North Russelfurt,Apt. 379,6054 Abe Spurs,Dooley,Maryam,709,1417,2125
yes,coupon,unknown,54459,New Hampshire,Dickton,Apt. 102,48790 Loma Islands,Zulauf,Thad,710,1419,2128
yes,coupon,unknown,42137,New York,Lynwoodborough,Suite 556,30216 Daniel Drives,Ziemann,Annabel,711,1421,2131
yes,coupon,unknown,19340-2564,Michigan,East Renita,Apt. 152,38507 Neal Pine,Herzog,Susie,712,1423,2134
yes,coupon,unknown,33609,New Hampshire,South Jefferyhaven,Apt. 611,33072 Stan Circles,Parisian,Lyle,713,1425,2137
yes,coupon,unknown,83077-3470,Louisiana,Blockville,Suite 800,2359 Jeri Rapid,Mueller,Pattie,714,1427,2140
yes,coupon,unknown,60319-6490,West Virginia,New Noemimouth,Apt. 472,7804 Rolfson Villages,Weimann,Roselle,715,1429,2143
yes,coupon,unknown,01703,Idaho,North Gary,Apt. 115,64335 Bailey Haven,Kreiger,Yesenia,716,1431,2146
yes,coupon,unknown,47966-4534,South Dakota,Port Sheryllborough,Suite 485,128 Benjamin Land,Mayer,Avery,717,1433,2149
yes,coupon,unknown,36657-4143,Florida,Tannerborough,Apt. 632,1254 Simona Bypass,Gorczany,Sterling,718,1435,2152
yes,coupon,unknown,61338,New York,Port Janette,Apt. 747,29349 Joane Plain,Stracke,Lavern,719,1437,2155
yes,coupon,unknown,03143-2126,Ohio,Port Ferdinand,Suite 352,12638 Kirby Village,Larson,Fredrick,720,1439,2158
yes,coupon,unknown,57744,Iowa,East Grover,Suite 645,1451 Corkery Key,Nolan,Michal,721,1441,2161
yes,coupon,unknown,18563-2654,Connecticut,South Renatoville,Suite 967,5223 Feeney Groves,Wiegand,Allen,722,1443,2164
yes,coupon,unknown,55591-8703,Missouri,New Kandiport,Suite 193,79748 Dickens Wall,Bradtke,Ezekiel,723,1445,2167
yes,coupon,unknown,46350,Missouri,East Telmamouth,Apt. 272,5205 Jestine Loaf,Blick,Bo,724,1447,2170
yes,coupon,unknown,94117-3281,Kansas,North Zada,Apt. 819,8091 Francisca Street,Hermiston,Caren,725,1449,2173
yes,coupon,unknown,36603,Kansas,Kutchhaven,Suite 377,305 Garland Falls,Runolfsson,Lorenza,726,1451,2176
yes,coupon,unknown,44011,New Mexico,Abbieton,Apt. 214,685 Dicki Roads,Hoppe,Thurman,727,1453,2179
yes,coupon,unknown,98461,Ohio,Beierchester,Apt. 333,7777 Valeri Route,Hills,Dalton,728,1455,2182
yes,coupon,unknown,18074,Alaska,West Timmy,Apt. 231,21286 Natividad Avenue,Abbott,Mario,729,1457,2185
yes,coupon,unknown,64419,Wisconsin,South Norbertton,Suite 482,2285 Irvin Streets,Bosco,Sarah,730,1459,2188
yes,coupon,unknown,86278,California,Macborough,Apt. 427,35156 Homenick Mews,Towne,Andrea,731,1461,2191
yes,coupon,unknown,56021-2949,Oregon,Brownhaven,Apt. 555,17146 Hilpert Curve,Beahan,Eartha,732,1463,2194
yes,coupon,unknown,40548,Maryland,West Hoa,Suite 252,27660 Reilly Unions,Gleason,Francoise,733,1465,2197
yes,coupon,unknown,81610-2681,Tennessee,Williamton,Apt. 733,66321 Hulda Street,Schmitt,Nola,734,1467,2200
yes,coupon,unknown,23935,Georgia,South Lavern,Suite 115,773 Maggio Keys,Jerde,Rodrick,735,1469,2203
yes,coupon,unknown,19464,New Hampshire,East Milanchester,Suite 524,584 Len Shore,Sauer,Diego,736,1471,2206
yes,coupon,unknown,28326,Oregon,South Leopoldo,Apt. 237,9088 Zachery Flats,Jacobson,Felipe,737,1473,2209
yes,coupon,unknown,91336-7925,Nevada,Port Cornellmouth,Suite 638,130 Fahey Junctions,Bartell,Marylynn,738,1475,2212
yes,coupon,unknown,01790,Vermont,Murazikhaven,Apt. 711,40000 Bogan Groves,Williamson,German,739,1477,2215
yes,coupon,unknown,56590-6330,Virginia,Littelmouth,Apt. 236,3816 Nicholas Estate,Powlowski,Ian,740,1479,2218
yes,coupon,unknown,12909-3862,Texas,Teenafurt,Suite 182,55037 Arlen Valleys,Purdy,Christy,741,1481,2221
yes,coupon,unknown,06525-9517,New Jersey,Lashundamouth,Suite 728,155 Sawayn Causeway,Fritsch,Helena,742,1483,2224
yes,coupon,unknown,99153-0780,South Carolina,Anisatown,Suite 484,249 Anette Dale,Kling,Russ,743,1485,2227
yes,coupon,unknown,13978,Wisconsin,Rossfort,Apt. 588,4180 Erdman Port,Hansen,Pansy,744,1487,2230
yes,coupon,unknown,49556,South Carolina,Ryanmouth,Suite 602,97233 Witting Highway,Shields,Arlean,745,1489,2233
yes,coupon,unknown,28207,Texas,Framiville,Suite 186,267 Legros Park,Littel,Johanna,746,1491,2236
yes,coupon,unknown,67902-4683,Delaware,Joeside,Suite 200,44213 Gutmann Coves,Goldner,Parker,747,1493,2239
yes,coupon,unknown,19957-2421,Alaska,Prosaccoport,Apt. 921,901 Fermin Port,Greenholt,Theodore,748,1495,2242
yes,coupon,unknown,76101,Kansas,Stephinemouth,Suite 495,35327 Hoppe Hill,Kreiger,Florentino,749,1497,2245
yes,coupon,unknown,69115-5534,Arkansas,Marquitaview,Suite 972,563 Boris Trail,O'Keefe,Elane,750,1499,2248
yes,coupon,unknown,10283,New York,Fritschmouth,Suite 439,6872 Marya Loop,Hartmann,Shannon,751,1501,2251
yes,coupon,unknown,18991,Louisiana,Port Darinland,Suite 741,108 Wilfred Bypass,Turcotte,Hector,752,1503,2254
yes,coupon,unknown,19692,Oklahoma,West Faustoborough,Apt. 953,5718 Beatriz Square,Williamson,Dorian,753,1505,2257
yes,coupon,unknown,02428-8642,New Jersey,New Tera,Suite 455,2800 Boyle Glens,Pouros,Mercedez,754,1507,2260
yes,coupon,unknown,87408-6414,Massachusetts,Jonasville,Apt. 376,5970 Simonis Radial,Mueller,Iluminada,755,1509,2263
yes,coupon,unknown,26678-8870,New York,Williamsonland,Apt. 783,468 Larkin Avenue,Nicolas,Lavinia,756,1511,2266
yes,coupon,unknown,95462,Connecticut,Hanshaven,Apt. 541,568 Gibson Streets,Treutel,Elease,757,1513,2269
yes,coupon,unknown,28162,Alaska,West Loraview,Apt. 407,6711 Alton Run,McGlynn,Ariel,758,1515,2272
yes,coupon,unknown,77543,Illinois,Cormiershire,Suite 622,980 Nova Wall,Hessel,Alphonse,759,1517,2275
yes,coupon,unknown,81885,Illinois,South Leilanifurt,Apt. 120,482 Turner Oval,McKenzie,Nyla,760,1519,2278
yes,coupon,unknown,65144,Connecticut,Sharikahaven,Apt. 424,955 Little Green,Schulist,Tamar,761,1521,2281
yes,coupon,unknown,42408-8901,Alabama,North Arlindaland,Suite 815,8885 Heaney Locks,Bayer,Milagros,762,1523,2284
yes,coupon,unknown,21984,Mississippi,North Caroline,Suite 113,8946 Chauncey Fort,Huels,Aurelio,763,1525,2287
yes,coupon,unknown,29300,Missouri,South Arron,Apt. 720,165 Heidenreich Avenue,MacGyver,Dino,764,1527,2290
yes,coupon,unknown,01853,Minnesota,New Carleenstad,Apt. 550,610 Pollich Squares,Miller,Raphael,765,1529,2293
yes,coupon,unknown,39314,Maine,South Miquelton,Apt. 908,358 Lueilwitz Green,Kuvalis,Angelena,766,1531,2296
yes,coupon,unknown,38416,North Carolina,North Jill,Suite 135,674 Sung Points,Quitzon,Paulina,767,1533,2299
yes,coupon,unknown,85218-6992,Louisiana,Chungland,Apt. 602,558 Hayley Park,Schmidt,Retta,768,1535,2302
yes,coupon,unknown,27545-4241,Oklahoma,Randeefurt,Suite 389,956 Deangelo Ferry,Leuschke,Alishia,769,1537,2305
yes,coupon,unknown,17410,North Carolina,North Ninfa,Suite 515,8649 Arthur Shore,Klein,Trenton,770,1539,2308
yes,coupon,unknown,48277,Maine,Victorside,Suite 812,61743 Marjory Square,Bechtelar,Quentin,771,1541,2311
yes,coupon,unknown,05322-9714,Iowa,Bednartown,Suite 180,19304 Forrest Springs,Schmidt,Antone,772,1543,2314
yes,coupon,unknown,56785-0897,Maine,Port Maxborough,Apt. 747,583 Tromp Unions,Kertzmann,Vergie,773,1545,2317
yes,coupon,unknown,85737,Minnesota,Kihnchester,Apt. 885,729 Reinaldo Neck,Tremblay,Tinisha,774,1547,2320
yes,coupon,unknown,45945-0038,Virginia,Loraborough,Apt. 586,16902 Franecki Ridges,Schowalter,Burl,775,1549,2323
yes,coupon,unknown,38672-1461,Maine,New Dixiebury,Suite 424,46975 Robel Causeway,McCullough,Eli,776,1551,2326
yes,coupon,unknown,70627-5494,South Carolina,Benitamouth,Apt. 233,3408 Shields Plaza,Shields,Deidre,777,1553,2329
yes,coupon,unknown,11038-4891,California,West Daronton,Apt. 571,2849 Nickolas Flats,Wilkinson,Jamel,778,1555,2332
yes,coupon,unknown,72684,Minnesota,Port Edwardview,Suite 278,66788 Everette Square,Runolfsdottir,Tyrone,779,1557,2335
yes,coupon,unknown,63860,Kentucky,West Pasqualebury,Apt. 818,3578 Gulgowski Knolls,Sporer,Brandon,780,1559,2338
yes,coupon,unknown,47688,Louisiana,South Randystad,Suite 471,65044 Kathryne Rapid,Hirthe,Eldon,781,1561,2341
yes,coupon,unknown,59783-3960,Colorado,Jolynview,Apt. 676,42755 Beer Crossroad,Satterfield,Wayne,782,1563,2344
yes,coupon,unknown,55168,Iowa,Lake Max,Apt. 214,995 McDermott Branch,McGlynn,Makeda,783,1565,2347
yes,coupon,unknown,38123,Maine,South Reggie,Suite 244,6584 Kuvalis Pike,Pollich,Edie,784,1567,2350
yes,coupon,unknown,50844-5726,Rhode Island,Fritschborough,Apt. 450,1751 Williamson Court,Littel,Sammy,785,1569,2353
yes,coupon,unknown,21658,Maryland,Patricaside,Apt. 751,62233 Tamie Forges,Pacocha,Brad,786,1571,2356
yes,coupon,unknown,63998,Hawaii,South Eloymouth,Suite 555,524 Toy Estate,Klocko,Kimberely,787,1573,2359
yes,coupon,unknown,01642-9187,Maryland,Wehnershire,Suite 257,27671 Mai Shore,Johns,Eusebio,788,1575,2362
yes,coupon,unknown,57210-6952,Louisiana,Kristanborough,Apt. 784,424 Mahalia Green,Becker,Lincoln,789,1577,2365
yes,coupon,unknown,35573-4647,Kansas,Boyerville,Suite 963,702 Balistreri Plains,McKenzie,Joshua,790,1579,2368
yes,coupon,unknown,09587-2875,Nevada,Monahanmouth,Suite 325,139 Kuhlman Pines,Anderson,Karl,791,1581,2371
yes,coupon,unknown,21309,South Carolina,New Jeffery,Apt. 705,3294 Brenton Track,Hoppe,Corrin,792,1583,2374
yes,coupon,unknown,54702-9496,California,Tinafurt,Suite 114,8999 Many Station,Dare,Rigoberto,793,1585,2377
yes,coupon,unknown,53399-1049,Utah,Port Lesiabury,Suite 417,848 Hand Ridges,Rolfson,Cedrick,794,1587,2380
yes,coupon,unknown,92347-0459,Texas,Dibbertstad,Apt. 282,69731 Billie Prairie,Wilderman,Jenna,795,1589,2383
yes,coupon,unknown,03996,Kentucky,New Booker,Suite 314,7135 Anabel Curve,Blick,Tai,796,1591,2386
yes,coupon,unknown,28200,Florida,Anastaciabury,Apt. 252,89586 Luettgen Way,O'Reilly,Tuan,797,1593,2389
yes,coupon,unknown,06810,Iowa,Port Quintin,Apt. 116,48697 Stoltenberg Crossroad,Larson,Ariel,798,1595,2392
yes,coupon,unknown,60107,Colorado,Myramouth,Suite 174,521 Becky Cliffs,Deckow,Thi,799,1597,2395
yes,coupon,unknown,04660-6281,New Mexico,Lake Curtisstad,Apt. 277,4668 Smitham Road,Pagac,Rae,800,1599,2398
yes,coupon,unknown,23723-1894,Colorado,Carolinafort,Apt. 715,2819 Francesco Squares,Pfeffer,Irmgard,801,1601,2401
yes,coupon,unknown,31885,Arkansas,Bevside,Apt. 765,9798 Padberg Fords,Schultz,Bruno,802,1603,2404
yes,coupon,unknown,37485-7908,New York,Port Manda,Apt. 948,8637 Haley Lane,Von,Mikel,803,1605,2407
yes,coupon,unknown,25983-8107,Montana,Davisstad,Suite 902,7057 Floria Crossroad,Littel,Cliff,804,1607,2410
yes,coupon,unknown,39401-5256,Illinois,Lake Megantown,Suite 230,12001 White Shore,Kub,Colton,805,1609,2413
yes,coupon,unknown,76967-2094,Michigan,East Hanneloreland,Suite 891,270 Steuber Ramp,Koepp,Ferdinand,806,1611,2416
yes,coupon,unknown,69487,Kentucky,New Celina,Suite 174,918 King Oval,Swift,Elisha,807,1613,2419
yes,coupon,unknown,97279,Washington,Juanside,Apt. 880,743 Lesch Forges,Gulgowski,Winter,808,1615,2422
yes,coupon,unknown,94063-1769,Wyoming,Lake Emelda,Suite 885,3797 Barton Parks,Tremblay,Maria,809,1617,2425
yes,coupon,unknown,76299-4936,Michigan,South Phylisshire,Suite 995,595 Stanton Green,Runolfsson,Duane,810,1619,2428
yes,coupon,unknown,49360-8568,Alabama,New Carolyn,Apt. 558,732 Lind Parkways,Ziemann,Delmy,811,1621,2431
yes,coupon,unknown,37330,New Mexico,New Jonah,Apt. 684,174 Lynetta Pass,Baumbach,Thaddeus,812,1623,2434
yes,coupon,unknown,25261,Mississippi,North Joane,Apt. 899,38277 Willms Curve,Rippin,Lore,813,1625,2437
yes,coupon,unknown,63244,Alabama,Schadenton,Suite 753,24115 Kristopher Stream,Ebert,Margit,814,1627,2440
yes,coupon,unknown,40898,South Carolina,Carlberg,Apt. 711,22486 D'Amore Islands,Windler,Jerrie,815,1629,2443
yes,coupon,unknown,92568-7795,Wyoming,Greenfelderview,Suite 735,789 Kris Union,Wolff,Gladys,816,1631,2446
yes,coupon,unknown,53483,Massachusetts,West Delcie,Suite 476,9425 Hagenes Gardens,Jones,Avril,817,1633,2449
yes,coupon,unknown,59381-2139,Texas,Tommietown,Suite 994,61756 Watsica Views,Huel,Lavette,818,1635,2452
yes,coupon,unknown,33780-6747,Maryland,West Florentinofurt,Apt. 545,72729 Block Club,Runte,Dolores,819,1637,2455
yes,coupon,unknown,74647,Virginia,Bergemouth,Apt. 914,2140 Mante Trail,Gottlieb,Rodrick,820,1639,2458
yes,coupon,unknown,46585,New Hampshire,Markschester,Apt. 511,78899 Oren Wall,Pollich,Johnathon,821,1641,2461
yes,coupon,unknown,23483,North Dakota,North Calliefurt,Apt. 856,53051 Cormier Hill,Lowe,Harold,822,1643,2464
yes,coupon,unknown,00579-2170,Kansas,Port Larhondaburgh,Suite 169,57734 Fahey Rapids,Homenick,Stephan,823,1645,2467
yes,coupon,unknown,83410,Arizona,New Russel,Suite 502,15893 Cummings Square,Nader,Dorla,824,1647,2470
yes,coupon,unknown,18432-7917,New Mexico,Lake Tuan,Apt. 469,2881 Schulist Common,Ruecker,Stan,825,1649,2473
yes,coupon,unknown,85071-8186,Michigan,Jerrieland,Suite 181,64083 Wilkinson Mill,Feest,Tony,826,1651,2476
yes,coupon,unknown,04830,North Carolina,Ellenshire,Apt. 369,518 Gulgowski Port,Larkin,Emerson,827,1653,2479
yes,coupon,unknown,57633-0966,Iowa,Stiedemannville,Suite 607,3605 Beatty Meadows,Kub,Sabra,828,1655,2482
yes,coupon,unknown,38787,Delaware,South Socorroview,Suite 964,6041 Josef Expressway,Lubowitz,Wayne,829,1657,2485
yes,coupon,unknown,75137-6277,Delaware,Lake Edwin,Apt. 776,7953 Emory Fork,Predovic,Landon,830,1659,2488
yes,coupon,unknown,96408-6635,Wisconsin,Nolanmouth,Suite 841,264 Markus Shores,Wehner,Terrell,831,1661,2491
yes,coupon,unknown,44004-3220,Minnesota,Rosendomouth,Suite 531,4994 Tristan Mountains,Stroman,Andrea,832,1663,2494
yes,coupon,unknown,88663,West Virginia,Satterfieldport,Suite 540,3140 Alanna Union,Gottlieb,Hershel,833,1665,2497
yes,coupon,unknown,07550,Pennsylvania,East Santiagoland,Suite 604,18166 Orn Parkways,Rohan,Hans,834,1667,2500
yes,coupon,unknown,92936,Illinois,Millerbury,Apt. 959,724 Rau Plains,McLaughlin,Kelle,835,1669,2503
yes,coupon,unknown,02949,Washington,South Alethaville,Suite 960,77689 Stacie Estate,Hoeger,Margarito,836,1671,2506
yes,coupon,unknown,38058-4303,Georgia,Lake Berniceberg,Suite 708,68983 Herzog Turnpike,Bruen,Bernie,837,1673,2509
yes,coupon,unknown,02292,Utah,Lake Zaida,Apt. 400,7961 Veum Way,Hansen,Lauryn,838,1675,2512
yes,coupon,unknown,90941-5470,Mississippi,Mayerhaven,Suite 356,7061 Ward Parks,Wilderman,Stasia,839,1677,2515
yes,coupon,unknown,84620,Utah,Balistrerifort,Apt. 164,4582 Fadel Point,Huels,Kymberly,840,1679,2518
yes,coupon,unknown,59502-8491,Minnesota,Lake Rodrickbury,Suite 289,46224 Nydia Coves,Gulgowski,Forrest,841,1681,2521
yes,coupon,unknown,18731,Hawaii,Kerryville,Suite 620,244 Kuphal Locks,Berge,Karisa,842,1683,2524
yes,coupon,unknown,44475-8576,Alabama,New Jonathon,Suite 698,3711 Grant Walk,Mante,Curtis,843,1685,2527
yes,coupon,unknown,96033,Arizona,New Benitafort,Apt. 309,49063 Luba Lock,Franecki,Carma,844,1687,2530
yes,coupon,unknown,47992,Kansas,Liliashire,Suite 547,25123 Legros Dam,Boyer,Ted,845,1689,2533
yes,coupon,unknown,14262-3296,Alabama,Patriceland,Apt. 751,1111 Kristan Square,Howe,Buford,846,1691,2536
yes,coupon,unknown,50239-8634,Wyoming,North Andyhaven,Apt. 399,246 Padberg Bridge,Streich,Aubrey,847,1693,2539
yes,coupon,unknown,27067-4446,Maryland,Corkeryville,Apt. 661,523 Hulda Hollow,Grimes,Wendy,848,1695,2542
yes,coupon,unknown,36787,Mississippi,Stoltenbergport,Suite 710,1558 Amina Estate,Lindgren,Casey,849,1697,2545
yes,coupon,unknown,47572,Wisconsin,New Aron,Suite 375,941 Ricardo Streets,Quitzon,Jacquetta,850,1699,2548
yes,coupon,unknown,29627-5160,Montana,Boyerfort,Suite 675,605 Feest Trafficway,Blick,Nubia,851,1701,2551
yes,coupon,unknown,40539-0946,Utah,Bessmouth,Suite 720,4097 Boyer Crescent,Funk,Dana,852,1703,2554
yes,coupon,unknown,58080,Idaho,New Stephaniefort,Apt. 108,76821 Prohaska Circle,Dooley,Jere,853,1705,2557
yes,coupon,unknown,92734,Louisiana,South Aaronview,Suite 619,66004 Durgan Vista,Ullrich,Israel,854,1707,2560
yes,coupon,unknown,97107-1492,Colorado,Port Laciton,Suite 331,9311 Alfredo Pike,Gutmann,Lou,855,1709,2563
yes,coupon,unknown,59129,South Dakota,Treybury,Apt. 724,85123 Francisco Corners,Cremin,Kenny,856,1711,2566
yes,coupon,unknown,69657-8437,South Dakota,Lake Mara,Apt. 373,8587 Victor Mount,Feil,Elisha,857,1713,2569
yes,coupon,unknown,29570-0050,South Carolina,Quigleyville,Suite 454,4481 Murray View,Jakubowski,Brandi,858,1715,2572
yes,coupon,unknown,55789,Georgia,Seymourville,Suite 907,538 Freddie Harbors,Mann,Rosetta,859,1717,2575
yes,coupon,unknown,33940-6746,Maine,Morarburgh,Suite 799,857 Gladys Plaza,Mayer,Isela,860,1719,2578
yes,coupon,unknown,85855-8375,Minnesota,Port Wilson,Apt. 522,488 Robert Glens,Rath,Theron,861,1721,2581
yes,coupon,unknown,22561-7728,New Hampshire,Tillmantown,Apt. 232,12721 Wehner Coves,Grimes,Terrell,862,1723,2584
yes,coupon,unknown,28189,Florida,Millsbury,Suite 137,745 Perry Center,Herman,Dolores,863,1725,2587
yes,coupon,unknown,19812-1706,Vermont,Hauckbury,Apt. 531,22108 Ellsworth Valleys,Fisher,Cynthia,864,1727,2590
yes,coupon,unknown,14046-8047,Virginia,Hahnmouth,Apt. 286,760 Wisoky Fork,Lesch,Wyatt,865,1729,2593
yes,coupon,unknown,83053-1311,Alaska,Mosciskitown,Suite 202,70141 Jones Manors,Russel,Rufus,866,1731,2596
yes,coupon,unknown,18962,Wisconsin,East Collen,Apt. 261,902 Hane Wells,Schimmel,Dawne,867,1733,2599
yes,coupon,unknown,33811-6078,Rhode Island,Shawannaville,Suite 341,71219 Balistreri Squares,D'Amore,Verna,868,1735,2602
yes,coupon,unknown,09682-8609,South Dakota,East Lonnie,Apt. 698,90646 Bahringer Lodge,Reinger,Devin,869,1737,2605
yes,coupon,unknown,86568,New Hampshire,East Kathlyn,Apt. 942,393 Buckridge Squares,Barton,Mariette,870,1739,2608
yes,coupon,unknown,06629-5058,Delaware,Kertzmannbury,Suite 857,49518 Nikolaus Cliffs,Bahringer,Adam,871,1741,2611
yes,coupon,unknown,99506-5802,Pennsylvania,Luveniaview,Apt. 578,5002 Parisian Run,Collins,Winford,872,1743,2614
yes,coupon,unknown,84477-0888,Hawaii,Beerchester,Suite 785,1315 Ramona Centers,O'Reilly,Odis,873,1745,2617
yes,coupon,unknown,27336-5603,Colorado,Gusikowskichester,Suite 877,17231 Ehtel Branch,Crooks,Janis,874,1747,2620
yes,coupon,unknown,00274-7686,Florida,West Jerry,Apt. 362,7138 Edwin Vista,Kiehn,Carrol,875,1749,2623
yes,coupon,unknown,89150,Florida,Streichhaven,Suite 392,5955 Viva Grove,Bauch,Isaiah,876,1751,2626
yes,coupon,unknown,50916,Colorado,Kihnmouth,Suite 169,83013 Ward Ridges,Christiansen,Lily,877,1753,2629
yes,coupon,unknown,15555-0998,New York,Theronside,Suite 811,6948 Hartmann Fork,Beier,Jeraldine,878,1755,2632
yes,coupon,unknown,69017-8614,West Virginia,Debbistad,Suite 929,72040 Bogisich Mall,Miller,Laurinda,879,1757,2635
yes,coupon,unknown,85224,Maryland,East Nelsonhaven,Apt. 868,396 Dominick Drive,Jacobi,Lloyd,880,1759,2638
yes,coupon,unknown,91343-5579,California,West Mirtha,Suite 175,3664 Tommy Ford,Cummerata,Milan,881,1761,2641
yes,coupon,unknown,64109,Tennessee,East Juniorfurt,Suite 324,131 Kunde Key,Mosciski,Eboni,882,1763,2644
yes,coupon,unknown,85995-0220,Kansas,Armandville,Suite 297,1433 Leuschke Via,Hartmann,Rory,883,1765,2647
yes,coupon,unknown,14983,Connecticut,Tonyaport,Apt. 103,7232 Streich Forest,Howell,Leena,884,1767,2650
yes,coupon,unknown,81617-5628,Alabama,Pfannerstillfort,Suite 408,598 Barton Meadow,Walter,Israel,885,1769,2653
yes,coupon,unknown,71022,Ohio,Theronbury,Apt. 181,795 Torie Passage,Lueilwitz,Manuel,886,1771,2656
yes,coupon,unknown,98362-4290,Arkansas,Stewartstad,Suite 349,676 Pagac Island,Schaden,Emilio,887,1773,2659
yes,coupon,unknown,08670,Arizona,North Ronnie,Suite 531,151 Joesph Ville,Buckridge,Tad,888,1775,2662
yes,coupon,unknown,35493-4409,Texas,Langoshshire,Suite 548,6042 Jc Roads,Walker,Adalberto,889,1777,2665
yes,coupon,unknown,67946-6014,Kansas,New Herbberg,Apt. 900,519 Fermin Walks,Thompson,Kirk,890,1779,2668
yes,coupon,unknown,58008,New York,Janinehaven,Apt. 332,222 Catheryn Causeway,Baumbach,Dorinda,891,1781,2671
yes,coupon,unknown,69733-7344,New York,Harrisontown,Suite 383,91075 Homenick Club,Wilkinson,Leighann,892,1783,2674
yes,coupon,unknown,16149,Nevada,West Greggborough,Suite 514,31251 Brandon Mountain,Larkin,Lenore,893,1785,2677
